relative_path,raw_relative_path,absolute_path,class,subcategory,raw_subcategory,label,status,review_reason
Non-Recyclable/plastics_bags_wrappers/film-group-image.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/film-group-image.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/film-group-image.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/fruits-in-plastic-bags.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/fruits-in-plastic-bags.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/fruits-in-plastic-bags.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/garbage-1260833_1280.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/garbage-1260833_1280.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/garbage-1260833_1280.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/gettyimages-163310627.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/gettyimages-163310627.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/gettyimages-163310627.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/grocery-plastics-9_slide-709f9469bb300475d6ea6c2038892268a68a2bf0.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/grocery-plastics-9_slide-709f9469bb300475d6ea6c2038892268a68a2bf0.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/grocery-plastics-9_slide-709f9469bb300475d6ea6c2038892268a68a2bf0.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/hqdefault.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/hqdefault.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/hqdefault.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/image29.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/image29.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/image29.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/img_20190310_161026544.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/img_20190310_161026544.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/img_20190310_161026544.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/india-plastic-23_custom-13998d9ff8fe44ed9ab4040afd7381cf716bdaab-s1100-c50.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/india-plastic-23_custom-13998d9ff8fe44ed9ab4040afd7381cf716bdaab-s1100-c50.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/india-plastic-23_custom-13998d9ff8fe44ed9ab4040afd7381cf716bdaab-s1100-c50.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/infographic-v2.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/infographic-v2.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/infographic-v2.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/lastic-bags-flat-vector-illustration-isolated-on-white-background-1817468831.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/lastic-bags-flat-vector-illustration-isolated-on-white-background-1817468831.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/lastic-bags-flat-vector-illustration-isolated-on-white-background-1817468831.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/lawn-in-a-park-concept-of-cleaning-up-and-respecting-the-environment-2J44BER.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/lawn-in-a-park-concept-of-cleaning-up-and-respecting-the-environment-2J44BER.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/lawn-in-a-park-concept-of-cleaning-up-and-respecting-the-environment-2J44BER.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/lawn-in-a-park-concept-of-cleaning-up-and-respecting-the-environment-2J44BFF.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/lawn-in-a-park-concept-of-cleaning-up-and-respecting-the-environment-2J44BFF.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/lawn-in-a-park-concept-of-cleaning-up-and-respecting-the-environment-2J44BFF.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/lawn-in-a-park-concept-of-cleaning-up-and-respecting-the-environment-2J44BG3.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/lawn-in-a-park-concept-of-cleaning-up-and-respecting-the-environment-2J44BG3.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/lawn-in-a-park-concept-of-cleaning-up-and-respecting-the-environment-2J44BG3.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/lebanon-waste-trash-beach-1.jpg__1600x900_q85_crop_subsampling-2.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/lebanon-waste-trash-beach-1.jpg__1600x900_q85_crop_subsampling-2.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/lebanon-waste-trash-beach-1.jpg__1600x900_q85_crop_subsampling-2.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/maxresdefault.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/maxresdefault.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/maxresdefault.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/maxresdefault2.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/maxresdefault2.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/maxresdefault2.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/maxresdefault3.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/maxresdefault3.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/maxresdefault3.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/ndle-disposable-plastic-bag-package-illustration-isolated-on-white-488464864.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/ndle-disposable-plastic-bag-package-illustration-isolated-on-white-488464864.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/ndle-disposable-plastic-bag-package-illustration-isolated-on-white-488464864.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/non-recyclable-plastic-food-bags-food-wrappers-that-cant-be-recycled-EWE9J4.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/non-recyclable-plastic-food-bags-food-wrappers-that-cant-be-recycled-EWE9J4.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/non-recyclable-plastic-food-bags-food-wrappers-that-cant-be-recycled-EWE9J4.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plastic-bag-recycling.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-bag-recycling.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-bag-recycling.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plastic-bag-seller.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-bag-seller.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-bag-seller.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plastic-bags-scaled.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-bags-scaled.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-bags-scaled.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plastic-bags-wraps-different-colors-blue-background-no-concept-high-quality-photo-245039624.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-bags-wraps-different-colors-blue-background-no-concept-high-quality-photo-245039624.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-bags-wraps-different-colors-blue-background-no-concept-high-quality-photo-245039624.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plastic-bags.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-bags.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-bags.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plastic-film-recycling-1200.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-film-recycling-1200.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-film-recycling-1200.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plastic-pollution-crisis-environmental-damage-at-uk-nature-reserve-2HE3RHJ.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-pollution-crisis-environmental-damage-at-uk-nature-reserve-2HE3RHJ.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-pollution-crisis-environmental-damage-at-uk-nature-reserve-2HE3RHJ.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plastic-wrappers-and-other-garbage-discarded-down-bank-JXJC8A.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-wrappers-and-other-garbage-discarded-down-bank-JXJC8A.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic-wrappers-and-other-garbage-discarded-down-bank-JXJC8A.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plastic_bags_are_killing_us.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic_bags_are_killing_us.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic_bags_are_killing_us.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plastic_wrap_gfx_2.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic_wrap_gfx_2.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plastic_wrap_gfx_2.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plasticbags.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plasticbags.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plasticbags.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plasticdomestic.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plasticdomestic.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plasticdomestic.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/plasticwrapped.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plasticwrapped.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/plasticwrapped.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/polythene-bags-1558085838-4911553.jpeg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/polythene-bags-1558085838-4911553.jpeg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/polythene-bags-1558085838-4911553.jpeg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/rappers-green-lawn-park-cleaning-up-respecting-environment-concept-245258516.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/rappers-green-lawn-park-cleaning-up-respecting-environment-concept-245258516.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/rappers-green-lawn-park-cleaning-up-respecting-environment-concept-245258516.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/rappers-green-lawn-park-concept-cleaning-up-respecting-environment-245277060.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/rappers-green-lawn-park-concept-cleaning-up-respecting-environment-245277060.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/rappers-green-lawn-park-concept-cleaning-up-respecting-environment-245277060.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/rechakra-cropped-1618918786.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/rechakra-cropped-1618918786.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/rechakra-cropped-1618918786.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/recycled-plastic-bags-1558087110-4911635.jpeg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/recycled-plastic-bags-1558087110-4911635.jpeg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/recycled-plastic-bags-1558087110-4911635.jpeg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/reusablekitchen-2x1-4259.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/reusablekitchen-2x1-4259.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/reusablekitchen-2x1-4259.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/singleuseplastic_660_091519033806.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/singleuseplastic_660_091519033806.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/singleuseplastic_660_091519033806.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/sinle_use_plastic_660_100219020533.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/sinle_use_plastic_660_100219020533.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/sinle_use_plastic_660_100219020533.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/social.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/social.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/social.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/stic-bags-and-wrappers-by-household-in-fresno-ca-usa-for-november-1592647813.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/stic-bags-and-wrappers-by-household-in-fresno-ca-usa-for-november-1592647813.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/stic-bags-and-wrappers-by-household-in-fresno-ca-usa-for-november-1592647813.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/stic-garbage-bag-collection-streets-city-seasonal-cleaning-service-217606056.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/stic-garbage-bag-collection-streets-city-seasonal-cleaning-service-217606056.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/stic-garbage-bag-collection-streets-city-seasonal-cleaning-service-217606056.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
