relative_path,absolute_path,class,split,member3_subcategory,member3_label,member3_status
Hazardous/paints/shutterstock_40569.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/shutterstock_40569.png,Hazardous,train,paints,0,VALID
Non-Recyclable/ceramic_product/broken20mug.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/broken20mug.png,Non-Recyclable,train,ceramic_product,1,VALID
Non-Recyclable/ceramic_product/kintsugi-art-japanese-broken-pottery.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/kintsugi-art-japanese-broken-pottery.png,Non-Recyclable,train,ceramic_product,1,VALID
Non-Recyclable/diapers/dirty-baby-diapers-trash-disposing-footage-180485037_prevstill.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/dirty-baby-diapers-trash-disposing-footage-180485037_prevstill.png,Non-Recyclable,train,diapers,1,VALID
Organic/food_scraps/828950-52136-ryfqandgvd-1487872329.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/828950-52136-ryfqandgvd-1487872329.png,Organic,train,food_scraps,2,VALID
Non-Recyclable/plastics_bags_wrappers/a-pile-of-plastic-bags-trash-and-garbage-left-by-travellers-and-holidaymakers-BNMCXE.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/a-pile-of-plastic-bags-trash-and-garbage-left-by-travellers-and-holidaymakers-BNMCXE.png,Non-Recyclable,train,plastics_bags_wrappers,1,AUTO_CORRECTED
Hazardous/e-waste/-garbage-sorting-eco-friendly-sign-for-web-page-app-ui-ux-gui-design-2CPCA8A - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/-garbage-sorting-eco-friendly-sign-for-web-page-app-ui-ux-gui-design-2CPCA8A - Copy.png,Hazardous,train,e-waste,0,VALID
Organic/food_scraps/Waste-food_bg.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/Waste-food_bg.png,Organic,train,food_scraps,2,VALID
Recyclable/plastic_bottles/_106025465_gettyimages-997802542.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/plastic_bottles/_106025465_gettyimages-997802542.png,Recyclable,train,plastic_bottles,3,VALID
Non-Recyclable/diapers/51.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/51.png,Non-Recyclable,train,diapers,1,VALID
Hazardous/paints/White-Spirit-1200x1200px.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/White-Spirit-1200x1200px.png,Hazardous,train,paints,0,VALID
Hazardous/e-waste/abfall-ressourcen_produktverantwortung_elektronikaltgeraete_foto_fernseher-berg - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/abfall-ressourcen_produktverantwortung_elektronikaltgeraete_foto_fernseher-berg - Copy.png,Hazardous,train,e-waste,0,VALID
Non-Recyclable/plastics_bags_wrappers/plasticdomestic.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/plasticdomestic.png,Non-Recyclable,train,plastics_bags_wrappers,1,AUTO_CORRECTED
Non-Recyclable/ceramic_product/rritory-india-feb-a-beautiful-pattern-of-bird-made-with-waste-and-2284142049.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/rritory-india-feb-a-beautiful-pattern-of-bird-made-with-waste-and-2284142049.png,Non-Recyclable,train,ceramic_product,1,VALID
Hazardous/batteries/Alkaline-vs.-Lithium-Batteries.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/batteries/Alkaline-vs.-Lithium-Batteries.png,Hazardous,train,batteries,0,VALID
Non-Recyclable/plastics_bags_wrappers/Plastic_bags_and_wrapping_22.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/Plastic_bags_and_wrapping_22.png,Non-Recyclable,train,plastics_bags_wrappers,1,AUTO_CORRECTED
Recyclable/cans_all_type/6396f35dfc97666fdf78c2a7_NOMOQ-productfotografie-20221028-Rotterdam-063.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/6396f35dfc97666fdf78c2a7_NOMOQ-productfotografie-20221028-Rotterdam-063.png,Recyclable,train,cans_all_type,3,VALID
Recyclable/glass_containers/image-removebg-preview_9fe2e65d-5a31-414e-81c5-4401ae93aecb.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/image-removebg-preview_9fe2e65d-5a31-414e-81c5-4401ae93aecb.png,Recyclable,train,glass_containers,3,VALID
Hazardous/e-waste/stock-photo-old-and-dusty-light-incandescent-bulb-isolated-on-white-background-2289784737 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/stock-photo-old-and-dusty-light-incandescent-bulb-isolated-on-white-background-2289784737 - Copy.png,Hazardous,train,e-waste,0,VALID
Non-Recyclable/ceramic_product/repurpose-china.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/repurpose-china.png,Non-Recyclable,train,ceramic_product,1,VALID
Recyclable/cans_all_type/metal-aluminum-cans-non-biodegradable-600w-2016354890.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/metal-aluminum-cans-non-biodegradable-600w-2016354890.png,Recyclable,train,cans_all_type,3,VALID
Non-Recyclable/styrofoam_product/styrofoam-facts.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/styrofoam-facts.png,Non-Recyclable,train,styrofoam_product,1,AUTO_CORRECTED
Non-Recyclable/styrofoam_product/food-packaging-containers-bamboo-glass-eco-1296x728-header.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/food-packaging-containers-bamboo-glass-eco-1296x728-header.png,Non-Recyclable,train,styrofoam_product,1,AUTO_CORRECTED
Hazardous/e-waste/Is-it-hazardous-waste...flourescent-light-bulbs - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/Is-it-hazardous-waste...flourescent-light-bulbs - Copy.png,Hazardous,train,e-waste,0,VALID
Organic/yard_trimmings/Yard-Waste-GettyImages-171242694.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/yard_trimmings/Yard-Waste-GettyImages-171242694.png,Organic,train,yard_trimmings,2,VALID
Organic/kitchen_waste/1622878634889.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/1622878634889.png,Organic,train,kitchen_waste,2,VALID
Organic/yard_trimmings/garden-worker-trimming-trees-with-scissors-yard_732190-2409.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/yard_trimmings/garden-worker-trimming-trees-with-scissors-yard_732190-2409.png,Organic,train,yard_trimmings,2,VALID
Organic/yard_trimmings/image-asset.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/yard_trimmings/image-asset.png,Organic,train,yard_trimmings,2,VALID
Hazardous/paints/13202_2020_865_Fig3_HTML.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/13202_2020_865_Fig3_HTML.png,Hazardous,train,paints,0,VALID
Hazardous/batteries/NAWMA-Safe-Battery-Recycling-content.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/batteries/NAWMA-Safe-Battery-Recycling-content.png,Hazardous,train,batteries,0,VALID
Non-Recyclable/ceramic_product/wl-bottom-broken-glass-w-melted-bubbles-air-vessel-was-placed-front-85817408.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/wl-bottom-broken-glass-w-melted-bubbles-air-vessel-was-placed-front-85817408.png,Non-Recyclable,train,ceramic_product,1,VALID
Organic/egg_shells/Powder-preparation-steps-of-calcined-eggshells-a-Eggshell-b-Sun-drying-c.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/egg_shells/Powder-preparation-steps-of-calcined-eggshells-a-Eggshell-b-Sun-drying-c.png,Organic,train,egg_shells,2,VALID
Hazardous/pesticides/e-suit-mask-lemon-trees-man-spraying-toxic-pesticides-insecticides-184466768.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/e-suit-mask-lemon-trees-man-spraying-toxic-pesticides-insecticides-184466768.png,Hazardous,train,pesticides,0,VALID
Non-Recyclable/ceramic_product/arts-crockery-halves-broken-white-cup-disintegration-accident-cut_695181-454.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/arts-crockery-halves-broken-white-cup-disintegration-accident-cut_695181-454.png,Non-Recyclable,train,ceramic_product,1,VALID
Organic/coffee_tea_bags/l-against-white-background-concept-composting-eco-friendly-recycling-2BEXG0J.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/l-against-white-background-concept-composting-eco-friendly-recycling-2BEXG0J.png,Organic,train,coffee_tea_bags,2,VALID
Recyclable/plastic_bottles/How-To-Make-A-Soda-Bottle-cloche-Garden-Gate-Magazine.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/plastic_bottles/How-To-Make-A-Soda-Bottle-cloche-Garden-Gate-Magazine.png,Recyclable,train,plastic_bottles,3,VALID
Non-Recyclable/sanitary_napkin/frph-04-920461-t001.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/sanitary_napkin/frph-04-920461-t001.png,Non-Recyclable,train,sanitary_napkin,1,VALID
Non-Recyclable/plastics_bags_wrappers/Ridwell-guy_photo_800.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/Ridwell-guy_photo_800.png,Non-Recyclable,train,plastics_bags_wrappers,1,AUTO_CORRECTED
Non-Recyclable/ceramic_product/broken-glass-separated-by-color-and-prepared-for-recycling-at-a-glass-CC88DY.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/broken-glass-separated-by-color-and-prepared-for-recycling-at-a-glass-CC88DY.png,Non-Recyclable,train,ceramic_product,1,VALID
Hazardous/paints/household-hazardous-wastes.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/household-hazardous-wastes.png,Hazardous,train,paints,0,VALID
Hazardous/batteries/Lithium-Batteries.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/batteries/Lithium-Batteries.png,Hazardous,train,batteries,0,VALID
Non-Recyclable/plastics_bags_wrappers/lawn-in-a-park-concept-of-cleaning-up-and-respecting-the-environment-2J44BG3.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/lawn-in-a-park-concept-of-cleaning-up-and-respecting-the-environment-2J44BG3.png,Non-Recyclable,train,plastics_bags_wrappers,1,AUTO_CORRECTED
Hazardous/e-waste/bulbs_lg - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/bulbs_lg - Copy.png,Hazardous,train,e-waste,0,VALID
Hazardous/pesticides/007243897_1-8f559f97b6cf58ab46d35d17e6771d24.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/007243897_1-8f559f97b6cf58ab46d35d17e6771d24.png,Hazardous,train,pesticides,0,VALID
Non-Recyclable/styrofoam_product/330843799_885703332699899_5678677257182402870_n.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/330843799_885703332699899_5678677257182402870_n.png,Non-Recyclable,train,styrofoam_product,1,AUTO_CORRECTED
Organic/food_scraps/Hunger.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/Hunger.png,Organic,train,food_scraps,2,VALID
Hazardous/e-waste/Fluorescent-Bulbs-in-Trash-2-e1434205961573 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/Fluorescent-Bulbs-in-Trash-2-e1434205961573 - Copy.png,Hazardous,train,e-waste,0,VALID
Organic/coffee_tea_bags/easy-disposable-drip-bag-coffee-tea-bags-ground-173299325.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/easy-disposable-drip-bag-coffee-tea-bags-ground-173299325.png,Organic,train,coffee_tea_bags,2,VALID
Non-Recyclable/ceramic_product/WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-Living-2-scaled.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-Living-2-scaled.png,Non-Recyclable,train,ceramic_product,1,VALID
Hazardous/e-waste/eWaste - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/eWaste - Copy.png,Hazardous,train,e-waste,0,VALID
Hazardous/e-waste/CFL-Broken-Bulb-scaled - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/CFL-Broken-Bulb-scaled - Copy.png,Hazardous,train,e-waste,0,VALID
Hazardous/pesticides/9c049d8218f7898c19adcee99354e73422-24-pesticides-lede.rsquare.w1200.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/9c049d8218f7898c19adcee99354e73422-24-pesticides-lede.rsquare.w1200.png,Hazardous,train,pesticides,0,VALID
Organic/kitchen_waste/maxresdefault4.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/maxresdefault4.png,Organic,train,kitchen_waste,2,VALID
Non-Recyclable/ceramic_product/drop-coffee-by-roar-studio-dubai_dezeen_2364_col_hero1-852x479.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/drop-coffee-by-roar-studio-dubai_dezeen_2364_col_hero1-852x479.png,Non-Recyclable,train,ceramic_product,1,VALID
Hazardous/e-waste/waste - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/waste - Copy.png,Hazardous,train,e-waste,0,VALID
Non-Recyclable/styrofoam_product/the-drive-toward-sustainability-5050-1536x1536.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/the-drive-toward-sustainability-5050-1536x1536.png,Non-Recyclable,train,styrofoam_product,1,AUTO_CORRECTED
Non-Recyclable/diapers/diapersshutterstockilife.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/diapersshutterstockilife.png,Non-Recyclable,train,diapers,1,VALID
Organic/food_scraps/content13101.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/content13101.png,Organic,train,food_scraps,2,VALID
Hazardous/e-waste/E-Waste_Landfill - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/E-Waste_Landfill - Copy.png,Hazardous,train,e-waste,0,VALID
Non-Recyclable/diapers/63bcf2c160a1da17ec6c2e83-ubbi-disposable-diaper-sacks-lavender.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/63bcf2c160a1da17ec6c2e83-ubbi-disposable-diaper-sacks-lavender.png,Non-Recyclable,train,diapers,1,VALID
Organic/kitchen_waste/Feat_Image-Kitchen_garden_1024x1024.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/Feat_Image-Kitchen_garden_1024x1024.png,Organic,train,kitchen_waste,2,VALID
Non-Recyclable/styrofoam_product/EPS-for-recycling-scaled.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/EPS-for-recycling-scaled.png,Non-Recyclable,train,styrofoam_product,1,AUTO_CORRECTED
Hazardous/pesticides/81YuimeaSNL._AC_UF10001000_QL80_.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/81YuimeaSNL._AC_UF10001000_QL80_.png,Hazardous,train,pesticides,0,VALID
Organic/food_scraps/food-waste.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/food-waste.png,Organic,train,food_scraps,2,VALID
Hazardous/e-waste/156050-wrdgfxdtvg-1615456453 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/156050-wrdgfxdtvg-1615456453 - Copy.png,Hazardous,train,e-waste,0,VALID
Recyclable/cans_all_type/recycle-aluminum-metal-crushed-can-waste-background-photo2.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/recycle-aluminum-metal-crushed-can-waste-background-photo2.png,Recyclable,train,cans_all_type,3,VALID
Organic/coffee_tea_bags/open-bags-and-collect-tea-leaves-for-composting.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/open-bags-and-collect-tea-leaves-for-composting.png,Organic,train,coffee_tea_bags,2,VALID
Recyclable/glass_containers/fdfgfgfgfg-removebg-preview_2.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/fdfgfgfgfg-removebg-preview_2.png,Recyclable,train,glass_containers,3,VALID
Organic/egg_shells/eggshell20powder-800x800.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/egg_shells/eggshell20powder-800x800.png,Organic,train,egg_shells,2,VALID
Hazardous/e-waste/04801E3UVtxDTDY9ek1ovu0-3..v1618408208 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/04801E3UVtxDTDY9ek1ovu0-3..v1618408208 - Copy.png,Hazardous,train,e-waste,0,VALID
Recyclable/cans_all_type/can-1957735_1920.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/can-1957735_1920.png,Recyclable,train,cans_all_type,3,VALID
Recyclable/glass_containers/Fotografie-2015_10_130287_LR.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/Fotografie-2015_10_130287_LR.png,Recyclable,train,glass_containers,3,VALID
Recyclable/cans_all_type/empty-aluminium-drinks-cans-recycling-rostov-don-russia-172776163.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/empty-aluminium-drinks-cans-recycling-rostov-don-russia-172776163.png,Recyclable,train,cans_all_type,3,VALID
Non-Recyclable/diapers/-shadow-with-clipping-path-plastic-trash-can-overfilled-with-nappies-2B6X2H7.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/-shadow-with-clipping-path-plastic-trash-can-overfilled-with-nappies-2B6X2H7.png,Non-Recyclable,train,diapers,1,VALID
Recyclable/plastic_bottles/15537477-three-soda-water-bottles-isolated-on-white-background.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/plastic_bottles/15537477-three-soda-water-bottles-isolated-on-white-background.png,Recyclable,train,plastic_bottles,3,VALID
Non-Recyclable/plastics_bags_wrappers/d5c6c4e209b7b27a34b8d6deaf125c19.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/d5c6c4e209b7b27a34b8d6deaf125c19.png,Non-Recyclable,train,plastics_bags_wrappers,1,AUTO_CORRECTED
Recyclable/glass_containers/ecor-lights-garden-planters-edging-organizing-DIY-apieceofrainbow-1-625x1024.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/ecor-lights-garden-planters-edging-organizing-DIY-apieceofrainbow-1-625x1024.png,Recyclable,train,glass_containers,3,VALID
Recyclable/glass_containers/China-Kitchen-Storage-Glass-Mason-Jar-in-Bulk-Amber-Spice-Food-Glass-Jar-with-Lid.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/China-Kitchen-Storage-Glass-Mason-Jar-in-Bulk-Amber-Spice-Food-Glass-Jar-with-Lid.png,Recyclable,train,glass_containers,3,VALID
Organic/food_scraps/reusing-kitchen-scraps-FB.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/reusing-kitchen-scraps-FB.png,Organic,train,food_scraps,2,VALID
Non-Recyclable/ceramic_product/breaking_glass_blog_banner.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/breaking_glass_blog_banner.png,Non-Recyclable,train,ceramic_product,1,VALID
Hazardous/e-waste/341a4407444002d51dff14946e857c65 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/341a4407444002d51dff14946e857c65 - Copy.png,Hazardous,train,e-waste,0,VALID
Recyclable/paper_products/20200117122035-shopping-bags-4243556.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/paper_products/20200117122035-shopping-bags-4243556.png,Recyclable,train,paper_products,3,VALID
Hazardous/paints/maxresdefault2.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/maxresdefault2.png,Hazardous,train,paints,0,VALID
Hazardous/e-waste/7ade6617-865a-42bf-b8f8-12859169a351.a7819c077ec87ce47606d6942a125eea - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/7ade6617-865a-42bf-b8f8-12859169a351.a7819c077ec87ce47606d6942a125eea - Copy.png,Hazardous,train,e-waste,0,VALID
Organic/kitchen_waste/COMPOSTING-gif.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/COMPOSTING-gif.png,Organic,train,kitchen_waste,2,VALID
Hazardous/e-waste/cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974 - Copy.png,Hazardous,train,e-waste,0,VALID
Organic/food_scraps/fpiikgio_food-waste-istock-650_650x400_05_March_21.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/fpiikgio_food-waste-istock-650_650x400_05_March_21.png,Organic,train,food_scraps,2,VALID
Non-Recyclable/diapers/405434435.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/405434435.png,Non-Recyclable,train,diapers,1,VALID
Recyclable/glass_containers/-jar-transparency-and-translucency-glass-jar-empty-clear-glass-jar-glass-lid.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/-jar-transparency-and-translucency-glass-jar-empty-clear-glass-jar-glass-lid.png,Recyclable,train,glass_containers,3,VALID
Non-Recyclable/styrofoam_product/2018-09-Chanalytics-iStock-reduce20foam20packaging20chainalytics_75ps.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/2018-09-Chanalytics-iStock-reduce20foam20packaging20chainalytics_75ps.png,Non-Recyclable,train,styrofoam_product,1,AUTO_CORRECTED
Hazardous/e-waste/light-bulbs-and-recycling-bin-for-them-light-bulbs-and-fluorescent-lamps-are - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/light-bulbs-and-recycling-bin-for-them-light-bulbs-and-fluorescent-lamps-are - Copy.png,Hazardous,train,e-waste,0,VALID
Organic/food_scraps/compost-them-1644793139.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/compost-them-1644793139.png,Organic,train,food_scraps,2,VALID
Non-Recyclable/diapers/diaper-biodegradable-1567090472295.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/diaper-biodegradable-1567090472295.png,Non-Recyclable,train,diapers,1,VALID
Hazardous/e-waste/Compact_fluorescent_light_bulb_with_GU24_connector - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/Compact_fluorescent_light_bulb_with_GU24_connector - Copy.png,Hazardous,train,e-waste,0,VALID
Organic/kitchen_waste/DuPont-s-clean-label-food-waste-innovation-for-plant-based-products.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/DuPont-s-clean-label-food-waste-innovation-for-plant-based-products.png,Organic,train,kitchen_waste,2,VALID
Non-Recyclable/diapers/Baby2BWith2BDisposable2BDiapers.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/Baby2BWith2BDisposable2BDiapers.png,Non-Recyclable,train,diapers,1,VALID
Non-Recyclable/plastics_bags_wrappers/1500x900_362559-plastic-waste.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/1500x900_362559-plastic-waste.png,Non-Recyclable,train,plastics_bags_wrappers,1,AUTO_CORRECTED
Non-Recyclable/diapers/e-of-garbage-from-food-waste-cans-and-plastic-bottles-and-plastic-1201361770.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/e-of-garbage-from-food-waste-cans-and-plastic-bottles-and-plastic-1201361770.png,Non-Recyclable,train,diapers,1,VALID
Organic/egg_shells/animist-donyi-polo-shrine-made-from-bamboo-feathers-and-eggshells-E4A21E.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/egg_shells/animist-donyi-polo-shrine-made-from-bamboo-feathers-and-eggshells-E4A21E.png,Organic,train,egg_shells,2,VALID
